text1	labels
PowerStallion uses a XOR cipher to encrypt command output written to its OneDrive C2 server.	['T1027']
QUADAGENT was likely obfuscated using Invoke-Obfuscation.	['T1027']
QakBot can use obfuscated and encoded scripts; it has also hidden code within Excel spreadsheets by turning the font color to white and splitting it across multiple cells.	['T1027']
REvil has used encrypted strings and configuration files.	['T1027']
ROKRAT can encrypt data prior to exfiltration by using an RSA public key.	['T1027']
RTM strings, network data, configuration, and modules are encrypted with a modified RC4 algorithm. RTM has also been delivered to targets as various archive files including ZIP, 7-ZIP, and RAR.	['T1027']
Ramsay has base64-encoded its portable executable and hidden itself under a JPG header. Ramsay can also embed information within document footers.	['T1027']
Reaver encrypts some of its files with XOR.	['T1027']
RegDuke can use control-flow flattening or the commercially available .NET Reactor for obfuscation.	['T1027']
Remcos uses RC4 and base64 to obfuscate data, including Registry entries and file paths.	['T1027']
Rifdoor has encrypted strings with a single byte XOR algorithm.	['T1027']
Rocke has modified UPX headers after packing files to break unpackers.	['T1027']
SHARPSTATS has used base64 encoding and XOR to obfuscate PowerShell scripts.	['T1027']
SHOTPUT is obscured using XOR encoding and appended to a valid GIF file.	['T1027']
SQLRat has used a character insertion obfuscation technique, making the script appear to contain Chinese characters.	['T1027']
STARWHALE has been obfuscated with hex-encoded strings.	['T1027']
"SUNSPOT encrypted log entries it collected with the stream cipher RC4 using a hard-coded key. It also uses AES128-CBC encrypted blobs for SUNBURST source code and data extracted from the SolarWinds Orion <MsBuild.exe"" process."	['T1027']
SUPERNOVA contained Base64-encoded strings.	['T1027']
Sakula uses single-byte XOR obfuscation to obfuscate many of its files.	['T1027']
SamSam has been seen using AES or DES to encrypt payloads and payload components.	['T1027']
Sandworm Team has used Base64 encoding within malware variants. Sandworm Team has also used ROT13 encoding, AES encryption and compression with the zlib library for their Python-based backdoor.	['T1027']
Seasalt obfuscates configuration data.	['T1027']
ShadowPad has encrypted its payload, a virtual file system, and various files.	['T1027']
Shamoon contains base64-encoded strings.	['T1027']
Shark can use encrypted and encoded files for C2 configuration.	['T1027']
ShimRat has been delivered as a package that includes compressed DLL and shellcode payloads within a .dat file.	['T1027']
ShimRatReporter encrypted gathered information with a combination of shifting and XOR using a static key.	['T1027']
Sibot has obfuscated scripts used in execution.	['T1027']
Sidewinder has used base64 encoding and ECDH-P256 encryption for scripts and files.	['T1027']
Silence has used environment variable string substitution for obfuscation.	['T1027']
Siloscape itself is obfuscated and uses obfuscated API calls.	['T1027']
Skidmap has encrypted it's main payload using 3DES.	['T1027']
Sliver can encrypt strings at compile time.	['T1027']
Smoke Loader uses a simple one-byte XOR method to obfuscate values in the malware.	['T1027']
"SodaMaster can use ""stackstrings"" for obfuscation."	['T1027']
SombRAT can encrypt strings with XOR-based routines and use a custom AES storage format for plugins, configuration, C2 domains, and harvested data.	['T1027']
Some Orz strings are base64 encoded, such as the embedded DLL known as MockDll.	['T1027']
Some data in Remsec is encrypted using RC5 in CBC mode, AES-CBC with a hardcoded key, RC4, or Salsa20. Some data is also base64-encoded.	['T1027']
Some resources in Prikormka are encrypted with a simple XOR operation or encoded with Base64.	['T1027']
Some strings in HOMEFRY are obfuscated with XOR x56.	['T1027']
SoreFang has the ability to encode and RC6 encrypt data sent to C2.	['T1027']
SpeakUp encodes its second-stage payload with Base64.	['T1027']
Squirrelwaffle has been obfuscated with a XOR-based algorithm.	['T1027']
StoneDrill has obfuscated its module with an alphabet-based table or XOR encryption.	['T1027']
StreamEx obfuscates some commands by using statically programmed fragments of strings when starting a DLL. It also uses a one-byte xor against 0x91 to encode configuration data.	['T1027']
Strings in Attor's components are encrypted with a XOR cipher, using a hardcoded key and the configuration data, log files and plugins are encrypted using a hybrid encryption scheme of Blowfish-OFB combined with RSA.	['T1027']
SynAck payloads are obfuscated prior to compilation to inhibit analysis and/or reverse engineering.	['T1027']
SysUpdate can encrypt and encode its configuration file.	['T1027']
TA505 has password-protected malicious Word documents and used base64 encoded PowerShell commands.	['T1027']
TEARDROP created and read from a file with a fake JPG header, and its payload was encrypted with a simple rotating XOR cipher.	['T1027']
Taidoor can use encrypted string blocks for obfuscation.	['T1027']
TeamTNT has encrypted its binaries via AES and encoded files using Base64.	['T1027']
The FIVEHANDS payload is encrypted with AES-128.	['T1027']
The Grandoreiro payload has been delivered encrypted with a custom XOR-based algorithm and also as a base64-encoded ZIP file.	['T1027']
The Helminth config file is encrypted with RC4.	['T1027']
ThreatNeedle has been compressed and obfuscated using RC4, AES, or XOR.	['T1027']
Torisma has been Base64 encoded and AES encrypted.	['T1027']
Trojan.Karagany can base64 encode and AES-128-CBC encrypt data prior to transmission.	['T1027']
Tropic Trooper has encrypted configuration files.	['T1027']
Turian can use VMProtect for obfuscation.	['T1027']
UBoatRAT encrypts instructions in the payload using a simple XOR cipher.	['T1027']
UNC2452 used encoded PowerShell commands.	['T1027']
"Ursnif has used an XOR-based algorithm to encrypt Tor clients dropped to disk.	Ursnif droppers have also been delivered as password-protected zip files that execute base64 encoded PowerShell commands."	['T1027']
Valak has the ability to base64 encode and XOR encrypt strings.	['T1027']
"Variants of Emissary encrypt payloads using various XOR ciphers, as well as a custom algorithm that uses the ""srand"" and ""rand"" functions."	['T1027']
Waterbear has used RC4 encrypted shellcode and encrypted functions.	['T1027']
WhisperGate can Base64 encode strings, store downloaded files in reverse byte order,  and use the Eazfuscator tool to obfuscate its third stage.	['T1027']
Whitefly has encrypted the payload used for C2.	['T1027']
WindTail can be delivered as a compressed, encrypted, and encoded payload.	['T1027']
Winnti for Linux can encode its configuration file with single-byte XOR encoding.	['T1027']
Winnti for Windows has the ability to encrypt and compress its payload.	['T1027']
Wizard Spider used Base64 encoding to obfuscate an Empire service and PowerShell commands.	['T1027']
ZeroT has encrypted its payload with RC4.	['T1027']
Zeus Panda encrypts strings with XOR and obfuscates the macro code from the initial payload. Zeus Panda also encrypts all configuration and settings in AES and RC4.	['T1027']
hides any strings related to its own indicators of compromise.	['T1027', 'T1027']
jRAT’s Java payload is encrypted with AES. Additionally, backdoor files are encrypted using DES as a stream cipher. Later variants of jRAT also incorporated AV evasion methods such as Java bytecode obfuscation via the commercial Allatori obfuscation tool.	['T1027']
njRAT has included a base64 encoded executable.	['T1027']
A version of XTunnel introduced in July 2015 inserted junk code into the binary in a likely attempt to obfuscate it and bypass security products.	['T1027.001']
APT29 has used large file sizes to avoid detection.	['T1027.001']
"BRONZE BUTLER downloader code has included ""0"" characters at the end of the file to inflate the file size in a likely attempt to evade anti-virus detection."	['T1027.001']
Before writing to disk, Kwampirs inserts a randomly generated string into the middle of the decrypted payload in an attempt to evade hash-based detections.	['T1027.001']
Bisonal has appended random binary data to the end of itself to generate a large binary.	['T1027.001']
CORESHELL contains unused machine instructions in a likely attempt to hinder analysis.	['T1027.001']
Comnie appends a total of 64MB of garbage data to a file to deter any security products in place that may be scanning files on disk.	['T1027.001']
CostaBricks has added the entire unobfuscated code of the legitimate open source application Blink to its code.	['T1027.001']
Ember Bear has added extra spaces between JavaScript code characters to increase the overall file size.	['T1027.001']
FatDuke has been packed with junk code and strings.	['T1027.001']
